Dataset Name,Column 1,Column 2,Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient
Green House Gas Produce by Different Industry,F2015,F2019,"{""coefficient"": 0.99916, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99874, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9747, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2020,"{""coefficient"": 0.99813, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99823, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96847, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2021,"{""coefficient"": 0.99804, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99796, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96638, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2015,F2022,"{""coefficient"": 0.99795, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99765, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96378, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2017,"{""coefficient"": 0.99994, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99989, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99222, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2018,"{""coefficient"": 0.9998, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99951, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98495, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2019,"{""coefficient"": 0.99956, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99921, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98036, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2020,"{""coefficient"": 0.99864, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99879, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97434, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2021,"{""coefficient"": 0.99856, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99857, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97204, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2016,F2022,"{""coefficient"": 0.99852, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99831, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96954, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2018,"{""coefficient"": 0.99995, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99972, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99027, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2019,"{""coefficient"": 0.9998, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99945, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98482, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2020,"{""coefficient"": 0.99902, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99905, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97733, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2021,"{""coefficient"": 0.99899, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99887, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97567, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2017,F2022,"{""coefficient"": 0.99897, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99867, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97321, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2019,"{""coefficient"": 0.99993, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9998, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99088, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2020,"{""coefficient"": 0.99929, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99942, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98103, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2021,"{""coefficient"": 0.99931, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99929, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97986, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2018,F2022,"{""coefficient"": 0.99931, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99912, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.97741, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2020,"{""coefficient"": 0.99961, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9997, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98635, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2021,"{""coefficient"": 0.99962, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99956, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98442, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2019,F2022,"{""coefficient"": 0.99962, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99944, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98216, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2021,"{""coefficient"": 0.99994, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99982, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99109, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2020,F2022,"{""coefficient"": 0.9999, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9997, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98768, ""conclusion"": ""Strongly correlated""}"
Green House Gas Produce by Different Industry,F2021,F2022,"{""coefficient"": 0.99997, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99992, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99384, ""conclusion"": ""Strongly correlated""}"
Housing Price Dataset,SquareFeet,Price,"{""coefficient"": 0.75072, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.75983, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55525, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,avg_satisfaction,"{""coefficient"": 0.97807, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98163, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.90514, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,std_satisfaction,"{""coefficient"": -0.52755, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.49719, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.37824, ""conclusion"": ""Not strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,avg_income,"{""coefficient"": 0.72801, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.80301, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6149, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,median_income,"{""coefficient"": 0.70438, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.77967, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59338, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,happyScore,"{""coefficient"": 0.90121, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.9007, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74168, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,adjusted_satisfaction,GDP,"{""coefficient"": 0.75558, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7661, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.58113, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,avg_income,"{""coefficient"": 0.68904, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.80831, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61827, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,median_income,"{""coefficient"": 0.66188, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.78248, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59381, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,happyScore,"{""coefficient"": 0.88599, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.89339, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.73297, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_satisfaction,GDP,"{""coefficient"": 0.77668, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.77352, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59117, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_income,median_income,"{""coefficient"": 0.99561, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99084, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.92957, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_income,happyScore,"{""coefficient"": 0.78212, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.81954, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62228, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,avg_income,GDP,"{""coefficient"": 0.81402, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96097, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.84144, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,median_income,happyScore,"{""coefficient"": 0.76033, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.8067, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61409, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,median_income,GDP,"{""coefficient"": 0.7979, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.96158, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.84701, ""conclusion"": ""Strongly correlated""}"
Income and Happiness Score Dataset,happyScore,GDP,"{""coefficient"": 0.79006, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.79367, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.60131, ""conclusion"": ""Strongly correlated""}"
Jobs and Salaries Dataset,salary,salary_in_usd,"{""coefficient"": 0.99131, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.99299, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98247, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Library Visitors,Total eMedia Circulation,"{""coefficient"": -0.75817, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.76336, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.56808, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Library Visitors,Total Cardholders,"{""coefficient"": -0.79229, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.78171, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.57123, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Library Visitors,Total Computer Usage (Wireless + PC Sessions),"{""coefficient"": 0.84461, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.84775, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67646, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Library Visitors,# of Homeless Individuals Served at The Source,"{""coefficient"": -0.68409, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.62567, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.47348, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Program Attendees,# of Attendees at Children's and Teen Programming,"{""coefficient"": 0.62976, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57854, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46212, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,Total Cardholders,"{""coefficient"": 0.93321, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.98563, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.89959, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,Total Computer Usage (Wireless + PC Sessions),"{""coefficient"": -0.8942, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.86595, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.6742, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,# of Homeless Individuals Served at The Source,"{""coefficient"": 0.88985, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.89104, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.71212, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total eMedia Circulation,# of Attendees at Children's and Teen Programming,"{""coefficient"": 0.41554, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.5381, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.37879, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Cardholders,Total Computer Usage (Wireless + PC Sessions),"{""coefficient"": -0.88145, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.90032, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.72054, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Cardholders,# of Homeless Individuals Served at The Source,"{""coefficient"": 0.87533, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.88302, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7197, ""conclusion"": ""Strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Cardholders,# of Attendees at Children's and Teen Programming,"{""coefficient"": 0.54308, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53376, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.39394, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,Total Computer Usage (Wireless + PC Sessions),# of Homeless Individuals Served at The Source,"{""coefficient"": -0.64413, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.52812, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.33934, ""conclusion"": ""Not strongly correlated""}"
Los Angeles Library Monthly Statistics,# of Homeless Individuals Served at The Source,# of Attendees at Children's and Teen Programming,"{""coefficient"": 0.47965, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.50802, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.32576, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Total,HP,"{""coefficient"": 0.64263, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74074, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56292, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Total,Attack,"{""coefficient"": 0.70416, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69964, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.51801, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Total,Defense,"{""coefficient"": 0.60583, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67465, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.49972, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Total,Sp_Atk,"{""coefficient"": 0.72374, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.70728, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53252, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Total,Sp_Def,"{""coefficient"": 0.7065, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7452, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56102, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Total,Speed,"{""coefficient"": 0.54889, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5373, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.37929, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Total,Height_m,"{""coefficient"": 0.52681, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.72149, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56021, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Total,Weight_kg,"{""coefficient"": 0.53597, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65013, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48066, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Total,Catch_Rate,"{""coefficient"": -0.73828, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.72477, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.57797, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,HP,Attack,"{""coefficient"": 0.43168, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.57184, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41924, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,HP,Sp_Def,"{""coefficient"": 0.37601, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.50042, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.36291, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,HP,Height_m,"{""coefficient"": 0.44287, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.61623, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46879, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,HP,Weight_kg,"{""coefficient"": 0.43132, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.5793, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42553, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,HP,Catch_Rate,"{""coefficient"": -0.47872, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.51613, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.38717, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Attack,Defense,"{""coefficient"": 0.43323, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.51297, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.3665, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Attack,Height_m,"{""coefficient"": 0.40859, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.59144, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.43359, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Attack,Weight_kg,"{""coefficient"": 0.46939, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.57774, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41612, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Attack,Catch_Rate,"{""coefficient"": -0.52511, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.51484, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.38032, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Defense,Sp_Def,"{""coefficient"": 0.48399, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.54627, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42626, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Defense,Weight_kg,"{""coefficient"": 0.47698, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.53341, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.38894, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Sp_Atk,Sp_Def,"{""coefficient"": 0.49286, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.56125, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41518, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Sp_Atk,Catch_Rate,"{""coefficient"": -0.53911, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.52959, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.39946, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Sp_Def,Height_m,"{""coefficient"": 0.3132, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.51189, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.37272, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Sp_Def,Catch_Rate,"{""coefficient"": -0.51301, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.5466, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.41121, ""conclusion"": ""Not strongly correlated""}"
Pokedex Dataset,Height_m,Weight_kg,"{""coefficient"": 0.66134, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.83604, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.68341, ""conclusion"": ""Strongly correlated""}"
Pokedex Dataset,Height_m,Catch_Rate,"{""coefficient"": -0.38286, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.54163, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.42021, ""conclusion"": ""Not strongly correlated""}"
Rainfall Dataset of Barak Velly,JUN,ANU,"{""coefficient"": 0.58473, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.60696, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.43353, ""conclusion"": ""Not strongly correlated""}"
Rainfall Dataset of Barak Velly,SEP,ANU,"{""coefficient"": 0.54882, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56131, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.39672, ""conclusion"": ""Not strongly correlated""}"
Real Estate Valuation Dataset,X3 distance to the nearest MRT station,X4 number of convenience stores,"{""coefficient"": -0.60252, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.68817, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.52636, ""conclusion"": ""Strongly correlated""}"
Real Estate Valuation Dataset,X3 distance to the nearest MRT station,Y house price of unit area,"{""coefficient"": -0.67361, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.77595, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.58175, ""conclusion"": ""Strongly correlated""}"
Real Estate Valuation Dataset,X4 number of convenience stores,Y house price of unit area,"{""coefficient"": 0.571, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61733, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.464, ""conclusion"": ""Not strongly correlated""}"
Salary Dataset by Job Title and Country,Age,Years of Experience,"{""coefficient"": 0.93761, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.94604, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.83459, ""conclusion"": ""Strongly correlated""}"
Salary Dataset by Job Title and Country,Age,Salary,"{""coefficient"": 0.72834, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74524, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56877, ""conclusion"": ""Strongly correlated""}"
Salary Dataset by Job Title and Country,Years of Experience,Salary,"{""coefficient"": 0.81094, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.85925, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6981, ""conclusion"": ""Strongly correlated""}"
Student Performance Prediction Dataset,Medu,Fedu,"{""coefficient"": 0.64748, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.64719, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56995, ""conclusion"": ""Strongly correlated""}"
Student Performance Prediction Dataset,Dalc,Walc,"{""coefficient"": 0.61656, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61306, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55541, ""conclusion"": ""Strongly correlated""}"
Student Performance Prediction Dataset,G1,G2,"{""coefficient"": 0.86498, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.89306, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.78064, ""conclusion"": ""Strongly correlated""}"
Student Performance Prediction Dataset,G1,G3,"{""coefficient"": 0.82639, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.88329, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7662, ""conclusion"": ""Strongly correlated""}"
Student Performance Prediction Dataset,G2,G3,"{""coefficient"": 0.91855, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.94445, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.86959, ""conclusion"": ""Strongly correlated""}"
Students Math-Reading-Writing Performance Dataset,math score,reading score,"{""coefficient"": 0.81758, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.80406, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61743, ""conclusion"": ""Strongly correlated""}"
Students Math-Reading-Writing Performance Dataset,math score,writing score,"{""coefficient"": 0.80264, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.77834, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59107, ""conclusion"": ""Strongly correlated""}"
Students Math-Reading-Writing Performance Dataset,reading score,writing score,"{""coefficient"": 0.9546, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.94895, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.82006, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Terrorism deaths,"{""coefficient"": 0.96086, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.85893, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.77818, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.78234, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45622, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40873, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.78591, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4665, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41839, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.72351, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46185, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41283, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.89889, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7219, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.64942, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist attacks,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.94583, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67507, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.60946, ""conclusion"": ""Strongly correlated""}"
