work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Data Engineer,Data Engineering,USD,149040.0,149040.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,113900.0,113900.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,240000.0,240000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,180000.0,180000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,165000.0,165000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,165000.0,165000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,274450.0,274450.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,199600.0,199600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,83500.0,83500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,52500.0,52500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Business Intelligence Developer,BI and Visualization,USD,140000.0,140000.0,Canada,Senior,Full-time,Remote,Canada,M
2023.0,Business Intelligence Developer,BI and Visualization,USD,76500.0,76500.0,Canada,Senior,Full-time,Remote,Canada,M
2023.0,Data Scientist,Data Science and Research,EUR,45000.0,48585.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Scientist,Data Science and Research,EUR,36000.0,38868.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Architect,Data Architecture and Modeling,USD,306000.0,306000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,204000.0,204000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,136000.0,136000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,104000.0,104000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,81500.0,81500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,280000.0,280000.0,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,L
2023.0,Data Scientist,Data Science and Research,USD,250000.0,250000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,70000.0,70000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,70000.0,70000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,157000.0,157000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,140700.0,140700.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,109600.0,109600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,278000.0,278000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,173000.0,173000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,305000.0,305000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,155000.0,155000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,120000.0,120000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,85000.0,85000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,24000.0,24000.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,165400.0,165400.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,127300.0,127300.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Applied Scientist,Data Science and Research,USD,260000.0,260000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Business Intelligence Engineer,BI and Visualization,USD,259000.0,259000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,138750.0,138750.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Decision Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Decision Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,273400.0,273400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,182200.0,182200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,192000.0,192000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,178000.0,178000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,218000.0,218000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,85000.0,85000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Specialist,Data Management and Strategy,USD,132000.0,132000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Specialist,Data Management and Strategy,USD,71500.0,71500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,215050.0,215050.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,113100.0,113100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,260000.0,260000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Scientist,Data Science and Research,USD,218000.0,218000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,85000.0,85000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,85000.0,85000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,200000.0,200000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,184000.0,184000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,123000.0,123000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,65000.0,65000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,168400.0,168400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,90700.0,90700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,258000.0,258000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Scientist,Data Science and Research,USD,190000.0,190000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Analyst,Data Analysis,USD,169000.0,169000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,110600.0,110600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,70000.0,70000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,136505.0,136505.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,100895.0,100895.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,202800.0,202800.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Business Intelligence Engineer,BI and Visualization,USD,104300.0,104300.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,275300.0,275300.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,183500.0,183500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,168400.0,168400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,105200.0,105200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,240000.0,240000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,150000.0,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Manager,Leadership and Management,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,120000.0,120000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,93000.0,93000.0,United States,Mid-level,Full-time,Remote,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,248100.0,248100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,145900.0,145900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,177000.0,177000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,118000.0,118000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,120350.0,120350.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,74400.0,74400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,190000.0,190000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,237400.0,237400.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,132870.0,132870.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Research Scientist,Data Science and Research,USD,248100.0,248100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,145900.0,145900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,125000.0,125000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,105000.0,105000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,90000.0,90000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,317070.0,317070.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170730.0,170730.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170000.0,170000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,125000.0,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,158700.0,158700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,123906.0,123906.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,128000.0,128000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,EUR,75000.0,80976.0,Spain,Mid-level,Full-time,Remote,Spain,M
2023.0,Data Engineer,Data Engineering,EUR,62000.0,66940.0,Spain,Mid-level,Full-time,Remote,Spain,M
2023.0,Data Engineer,Data Engineering,USD,333500.0,333500.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,180500.0,180500.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,242921.0,242921.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170045.0,170045.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,248100.0,248100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,145900.0,145900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,GBP,75000.0,92280.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023.0,Data Engineer,Data Engineering,GBP,62000.0,76284.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,156400.0,156400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,257400.0,257400.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,210600.0,210600.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Operations Specialist,Data Quality and Operations,USD,65000.0,65000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Operations Specialist,Data Quality and Operations,USD,50000.0,50000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,293000.0,293000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,180000.0,180000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Director of Data Science,Data Science and Research,USD,260000.0,260000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Director of Data Science,Data Science and Research,USD,192000.0,192000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,170000.0,170000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,125000.0,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Business Intelligence Data Analyst,Data Analysis,USD,99000.0,99000.0,United States,Entry-level,Full-time,Remote,United States,L
2023.0,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,233000.0,233000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,185100.0,185100.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,127600.0,127600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,160000.0,160000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,55000.0,55000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,241000.0,241000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,163000.0,163000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,120000.0,120000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,90000.0,90000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,218000.0,218000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,118000.0,118000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,311000.0,311000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,162540.0,162540.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Insight Analyst,Data Analysis,GBP,42000.0,51676.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Insight Analyst,Data Analysis,GBP,35000.0,43064.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Scientist,Data Science and Research,USD,258750.0,258750.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,226600.0,226600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,140100.0,140100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,EUR,45000.0,48585.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Scientist,Data Science and Research,EUR,36000.0,38868.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,175000.0,175000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,247500.0,247500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,172200.0,172200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,247500.0,247500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,172200.0,172200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,153600.0,153600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,106800.0,106800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Developer,BI and Visualization,USD,140000.0,140000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Business Intelligence Developer,BI and Visualization,USD,76500.0,76500.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,ETL Developer,Data Engineering,USD,182850.0,182850.0,United States,Senior,Full-time,Remote,United States,M
2023.0,ETL Developer,Data Engineering,USD,113000.0,113000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,306000.0,306000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,204000.0,204000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,GBP,85000.0,104584.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Architect,Data Architecture and Modeling,GBP,75000.0,92280.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,126000.0,126000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,86400.0,86400.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,232760.0,232760.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,169280.0,169280.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,136000.0,136000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,104000.0,104000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,162500.0,162500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,240350.0,240350.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,174800.0,174800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,247500.0,247500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,172200.0,172200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,116000.0,116000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,107500.0,107500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,94100.0,94100.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,72400.0,72400.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,ML Engineer,Machine Learning and AI,USD,178000.0,178000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,152000.0,152000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,192000.0,192000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,164000.0,164000.0,United States,Senior,Full-time,Remote,United States,M
